Fecha,Producto,Precio_Unitario,Cantidad,Venta_Total
2023-10-28 12:00:00,Producto B,99.2,15,1488.0
2023-10-28 13:00:00,Producto D,98.41,4,393.64
2023-10-28 14:00:00,Producto B,65.33,7,457.31
2023-10-28 15:00:00,Producto D,47.07,10,470.7
2023-10-28 16:00:00,Producto A,51.66,4,206.64
2023-10-28 17:00:00,Producto B,69.84,5,349.20000000000005
2023-10-28 18:00:00,Producto D,14.65,5,73.25
2023-10-28 19:00:00,Producto C,36.19,11,398.09
2023-10-28 20:00:00,Producto D,12.15,19,230.85
2023-10-28 21:00:00,Producto B,11.97,5,59.85
2023-10-28 22:00:00,Producto A,23.6,8,188.8
2023-10-28 23:00:00,Producto B,51.1,7,357.7
2023-10-29 00:00:00,Producto B,79.55,8,636.4
2023-10-29 01:00:00,Producto D,51.12,13,664.56
2023-10-29 02:00:00,Producto C,36.87,5,184.35
2023-10-29 03:00:00,Producto B,12.82,18,230.76
2023-10-29 04:00:00,Producto C,57.28,9,515.52
2023-10-29 05:00:00,Producto D,30.77,2,61.54
2023-10-29 06:00:00,Producto C,63.42,16,1014.72
2023-10-29 07:00:00,Producto D,97.83,14,1369.62
2023-10-29 08:00:00,Producto A,15.57,17,264.69
2023-10-29 09:00:00,Producto C,25.15,6,150.89999999999998
2023-10-29 10:00:00,Producto C,49.94,3,149.82
2023-10-29 11:00:00,Producto A,97.02,17,1649.34
2023-10-29 12:00:00,Producto C,78.32,13,1018.1599999999999
2023-10-29 13:00:00,Producto A,90.33,6,541.98
2023-10-29 14:00:00,Producto B,36.7,8,293.6
2023-10-29 15:00:00,Producto D,99.24,6,595.4399999999999
2023-10-29 16:00:00,Producto A,14.77,16,236.32
2023-10-29 17:00:00,Producto C,10.03,6,60.17999999999999
2023-10-29 18:00:00,Producto A,86.28,17,1466.76
2023-10-29 19:00:00,Producto C,93.09,3,279.27
2023-10-29 20:00:00,Producto B,13.61,12,163.32
2023-10-29 21:00:00,Producto A,15.78,6,94.67999999999999
2023-10-29 22:00:00,Producto B,8.15,7,57.050000000000004
2023-10-29 23:00:00,Producto D,14.93,11,164.23
2023-10-30 00:00:00,Producto C,24.89,9,224.01
2023-10-30 01:00:00,Producto C,97.16,16,1554.56
2023-10-30 02:00:00,Producto B,68.45,5,342.25
2023-10-30 03:00:00,Producto D,78.96,15,1184.3999999999999
2023-10-30 04:00:00,Producto A,78.73,4,314.92
2023-10-30 05:00:00,Producto A,55.83,5,279.15
2023-10-30 06:00:00,Producto C,80.76,7,565.32
2023-10-30 07:00:00,Producto B,61.6,3,184.8
2023-10-30 08:00:00,Producto B,34.88,4,139.52
2023-10-30 09:00:00,Producto A,58.31,15,874.6500000000001
2023-10-30 10:00:00,Producto D,55.68,2,111.36
2023-10-30 11:00:00,Producto D,83.23,5,416.15000000000003
2023-10-30 12:00:00,Producto A,98.26,7,687.82
2023-10-30 13:00:00,Producto A,44.05,17,748.8499999999999
2023-10-30 14:00:00,Producto B,77.52,8,620.16
2023-10-30 15:00:00,Producto D,14.48,9,130.32
2023-10-30 16:00:00,Producto A,78.8,10,788.0
2023-10-30 17:00:00,Producto A,40.28,11,443.08000000000004
2023-10-30 18:00:00,Producto C,8.74,1,8.74
2023-10-30 19:00:00,Producto A,39.51,15,592.65
2023-10-30 20:00:00,Producto A,63.01,8,504.08
2023-10-30 21:00:00,Producto D,16.33,19,310.27
2023-10-30 22:00:00,Producto B,92.78,12,1113.3600000000001
2023-10-30 23:00:00,Producto D,12.38,6,74.28
2023-10-31 00:00:00,Producto B,93.35,10,933.5
2023-10-31 01:00:00,Producto C,72.18,5,360.90000000000003
2023-10-31 02:00:00,Producto A,36.32,7,254.24
2023-10-31 03:00:00,Producto C,42.12,7,294.84
2023-10-31 04:00:00,Producto B,75.38,9,678.42
2023-10-31 05:00:00,Producto D,62.14,15,932.1
2023-10-31 06:00:00,Producto D,68.81,6,412.86
2023-10-31 07:00:00,Producto C,41.97,16,671.52
2023-10-31 08:00:00,Producto B,51.34,7,359.38
2023-10-31 09:00:00,Producto C,99.04,15,1485.6000000000001
2023-10-31 10:00:00,Producto C,25.32,2,50.64
2023-10-31 11:00:00,Producto A,44.7,8,357.6
2023-10-31 12:00:00,Producto C,32.72,12,392.64
2023-10-31 13:00:00,Producto A,77.69,11,854.5899999999999
2023-10-31 14:00:00,Producto A,77.58,6,465.48
2023-10-31 15:00:00,Producto D,32.78,13,426.14
2023-10-31 16:00:00,Producto A,12.73,16,203.68
2023-10-31 17:00:00,Producto A,6.09,8,48.72
2023-10-31 18:00:00,Producto D,45.61,17,775.37
2023-10-31 19:00:00,Producto C,43.98,13,571.74
2023-10-31 20:00:00,Producto B,98.9,4,395.6
2023-10-31 21:00:00,Producto B,49.63,10,496.3
2023-10-31 22:00:00,Producto B,29.36,16,469.76
2023-10-31 23:00:00,Producto C,89.67,17,1524.39
2023-11-01 00:00:00,Producto A,51.65,8,413.2
2023-11-01 01:00:00,Producto B,61.92,11,681.12
2023-11-01 02:00:00,Producto C,14.09,5,70.45
2023-11-01 03:00:00,Producto A,41.38,16,662.08
2023-11-01 04:00:00,Producto D,94.7,8,757.6
2023-11-01 05:00:00,Producto B,61.0,16,976.0
2023-11-01 06:00:00,Producto A,37.73,4,150.92
2023-11-01 07:00:00,Producto B,64.44,6,386.64
2023-11-01 08:00:00,Producto B,91.49,8,731.92
2023-11-01 09:00:00,Producto B,31.03,9,279.27
2023-11-01 10:00:00,Producto A,52.99,13,688.87
2023-11-01 11:00:00,Producto C,96.08,17,1633.36
2023-11-01 12:00:00,Producto A,21.38,9,192.42
2023-11-01 13:00:00,Producto B,73.37,13,953.8100000000001
2023-11-01 14:00:00,Producto A,63.38,9,570.4200000000001
2023-11-01 15:00:00,Producto D,69.57,6,417.41999999999996
2023-11-01 16:00:00,Producto C,38.37,10,383.7
2023-11-01 17:00:00,Producto A,34.82,5,174.1
2023-11-01 18:00:00,Producto D,70.0,7,490.0
2023-11-01 19:00:00,Producto C,25.48,11,280.28000000000003
2023-11-01 20:00:00,Producto D,44.87,9,403.83
2023-11-01 21:00:00,Producto C,22.88,10,228.79999999999998
2023-11-01 22:00:00,Producto A,5.79,11,63.69
2023-11-01 23:00:00,Producto D,97.16,3,291.48
2023-11-02 00:00:00,Producto B,46.01,8,368.08
2023-11-02 01:00:00,Producto D,97.09,17,1650.53
2023-11-02 02:00:00,Producto C,18.33,7,128.31
2023-11-02 03:00:00,Producto A,60.8,12,729.5999999999999
2023-11-02 04:00:00,Producto C,24.09,16,385.44
2023-11-02 05:00:00,Producto D,80.06,15,1200.9
2023-11-02 06:00:00,Producto D,79.45,13,1032.8500000000001
2023-11-02 07:00:00,Producto B,15.7,18,282.59999999999997
2023-11-02 08:00:00,Producto A,91.65,18,1649.7
2023-11-02 09:00:00,Producto A,23.49,5,117.44999999999999
2023-11-02 10:00:00,Producto D,63.23,14,885.2199999999999
2023-11-02 11:00:00,Producto A,98.64,11,1085.04
2023-11-02 12:00:00,Producto B,88.83,3,266.49
2023-11-02 13:00:00,Producto C,95.87,17,1629.79
2023-11-02 14:00:00,Producto A,37.55,12,450.59999999999997
2023-11-02 15:00:00,Producto D,15.03,3,45.089999999999996
2023-11-02 16:00:00,Producto C,22.89,2,45.78
2023-11-02 17:00:00,Producto C,52.55,4,210.2
2023-11-02 18:00:00,Producto B,80.36,18,1446.48
2023-11-02 19:00:00,Producto D,19.26,14,269.64000000000004
2023-11-02 20:00:00,Producto A,67.67,8,541.36
2023-11-02 21:00:00,Producto D,35.74,2,71.48
2023-11-02 22:00:00,Producto C,37.41,19,710.79
2023-11-02 23:00:00,Producto D,67.88,10,678.8
2023-11-03 00:00:00,Producto A,49.36,5,246.8
2023-11-03 01:00:00,Producto A,82.14,11,903.54
2023-11-03 02:00:00,Producto B,19.81,9,178.29
2023-11-03 03:00:00,Producto A,80.05,16,1280.8
2023-11-03 04:00:00,Producto A,11.1,5,55.5
2023-11-03 05:00:00,Producto D,23.44,15,351.6
2023-11-03 06:00:00,Producto D,67.33,14,942.62
2023-11-03 07:00:00,Producto C,86.22,9,775.98
2023-11-03 08:00:00,Producto B,29.0,5,145.0
2023-11-03 09:00:00,Producto D,36.08,15,541.1999999999999
2023-11-03 10:00:00,Producto A,56.03,9,504.27
2023-11-03 11:00:00,Producto C,25.1,4,100.4
2023-11-03 12:00:00,Producto D,82.06,4,328.24
2023-11-03 13:00:00,Producto B,78.5,7,549.5
2023-11-03 14:00:00,Producto B,18.8,15,282.0
2023-11-03 15:00:00,Producto C,49.06,17,834.02
2023-11-03 16:00:00,Producto C,78.61,18,1414.98
2023-11-03 17:00:00,Producto C,37.05,7,259.34999999999997
2023-11-03 18:00:00,Producto C,65.15,19,1237.8500000000001
2023-11-03 19:00:00,Producto C,9.77,10,97.69999999999999
2023-11-03 20:00:00,Producto A,62.83,13,816.79
2023-11-03 21:00:00,Producto A,19.5,2,39.0
2023-11-03 22:00:00,Producto D,83.91,11,923.01
2023-11-03 23:00:00,Producto B,38.77,5,193.85000000000002
2023-11-04 00:00:00,Producto A,31.75,6,190.5
2023-11-04 01:00:00,Producto A,84.88,3,254.64
2023-11-04 02:00:00,Producto A,9.76,1,9.76
2023-11-04 03:00:00,Producto D,42.68,3,128.04
2023-11-04 04:00:00,Producto C,40.15,3,120.44999999999999
2023-11-04 05:00:00,Producto D,32.06,4,128.24
2023-11-04 06:00:00,Producto B,91.62,7,641.34
2023-11-04 07:00:00,Producto B,76.34,15,1145.1000000000001
2023-11-04 08:00:00,Producto B,11.07,11,121.77000000000001
2023-11-04 09:00:00,Producto B,72.9,18,1312.2
2023-11-04 10:00:00,Producto A,55.09,12,661.08
2023-11-04 11:00:00,Producto A,90.58,4,362.32
2023-11-04 12:00:00,Producto D,34.73,11,382.03
2023-11-04 13:00:00,Producto C,59.55,6,357.29999999999995
2023-11-04 14:00:00,Producto B,52.57,19,998.83
2023-11-04 15:00:00,Producto D,51.51,18,927.18
2023-11-04 16:00:00,Producto A,48.33,15,724.9499999999999
2023-11-04 17:00:00,Producto A,24.53,3,73.59
2023-11-04 18:00:00,Producto C,76.79,17,1305.43
2023-11-04 19:00:00,Producto C,47.88,1,47.88
2023-11-04 20:00:00,Producto C,96.06,2,192.12
2023-11-04 21:00:00,Producto D,29.78,19,565.82
2023-11-04 22:00:00,Producto A,69.86,9,628.74
2023-11-04 23:00:00,Producto A,94.37,8,754.96
2023-11-05 00:00:00,Producto C,68.03,12,816.36
2023-11-05 01:00:00,Producto B,87.77,15,1316.55
2023-11-05 02:00:00,Producto C,83.61,7,585.27
2023-11-05 03:00:00,Producto D,39.21,16,627.36
2023-11-05 04:00:00,Producto C,62.01,7,434.07
2023-11-05 05:00:00,Producto C,19.84,12,238.07999999999998
2023-11-05 06:00:00,Producto D,55.87,17,949.79
2023-11-05 07:00:00,Producto C,26.89,11,295.79
2023-11-05 08:00:00,Producto A,75.65,4,302.6
2023-11-05 09:00:00,Producto B,55.17,19,1048.23
2023-11-05 10:00:00,Producto C,44.07,2,88.14
2023-11-05 11:00:00,Producto D,30.54,2,61.08
2023-11-05 12:00:00,Producto B,99.88,17,1697.96
2023-11-05 13:00:00,Producto D,11.81,9,106.29
2023-11-05 14:00:00,Producto B,9.14,1,9.14
2023-11-05 15:00:00,Producto B,25.64,10,256.4
2023-11-05 16:00:00,Producto C,97.25,15,1458.75
2023-11-05 17:00:00,Producto A,98.03,15,1470.45
2023-11-05 18:00:00,Producto C,67.22,2,134.44
2023-11-05 19:00:00,Producto D,88.61,14,1240.54
2023-11-05 20:00:00,Producto D,25.33,4,101.32
2023-11-05 21:00:00,Producto B,97.34,18,1752.1200000000001
2023-11-05 22:00:00,Producto B,18.56,9,167.04
2023-11-05 23:00:00,Producto A,14.61,2,29.22
2023-11-06 00:00:00,Producto C,15.66,2,31.32
2023-11-06 01:00:00,Producto D,59.45,18,1070.1000000000001
2023-11-06 02:00:00,Producto B,79.19,17,1346.23
2023-11-06 03:00:00,Producto A,39.83,9,358.46999999999997
2023-11-06 04:00:00,Producto D,97.9,8,783.2
2023-11-06 05:00:00,Producto B,46.27,2,92.54
2023-11-06 06:00:00,Producto D,19.29,2,38.58
2023-11-06 07:00:00,Producto A,49.27,5,246.35000000000002
2023-11-06 08:00:00,Producto A,69.51,12,834.1200000000001
2023-11-06 09:00:00,Producto D,84.06,16,1344.96
2023-11-06 10:00:00,Producto C,48.58,14,680.12
2023-11-06 11:00:00,Producto D,61.39,2,122.78
2023-11-06 12:00:00,Producto B,30.4,8,243.2
2023-11-06 13:00:00,Producto C,66.36,4,265.44
2023-11-06 14:00:00,Producto B,98.67,9,888.03
2023-11-06 15:00:00,Producto D,9.66,19,183.54
2023-11-06 16:00:00,Producto C,89.22,2,178.44
2023-11-06 17:00:00,Producto B,58.42,16,934.72
2023-11-06 18:00:00,Producto D,28.95,11,318.45
2023-11-06 19:00:00,Producto D,95.71,8,765.68
2023-11-06 20:00:00,Producto C,50.92,12,611.04
2023-11-06 21:00:00,Producto D,36.51,3,109.53
2023-11-06 22:00:00,Producto A,22.24,13,289.12
2023-11-06 23:00:00,Producto B,28.22,2,56.44
2023-11-07 00:00:00,Producto B,84.12,13,1093.56
2023-11-07 01:00:00,Producto D,63.37,8,506.96
2023-11-07 02:00:00,Producto D,91.76,15,1376.4
2023-11-07 03:00:00,Producto A,27.04,9,243.35999999999999
2023-11-07 04:00:00,Producto C,16.51,11,181.61
2023-11-07 05:00:00,Producto D,5.58,3,16.740000000000002
2023-11-07 06:00:00,Producto D,53.25,7,372.75
2023-11-07 07:00:00,Producto D,99.84,14,1397.76
2023-11-07 08:00:00,Producto D,71.02,15,1065.3
2023-11-07 09:00:00,Producto B,34.3,9,308.7
2023-11-07 10:00:00,Producto D,88.3,11,971.3
2023-11-07 11:00:00,Producto B,79.26,7,554.82
2023-11-07 12:00:00,Producto D,6.46,12,77.52
2023-11-07 13:00:00,Producto C,82.6,19,1569.3999999999999
2023-11-07 14:00:00,Producto A,33.55,18,603.9
2023-11-07 15:00:00,Producto C,19.22,13,249.85999999999999
2023-11-07 16:00:00,Producto D,26.5,11,291.5
2023-11-07 17:00:00,Producto D,49.52,1,49.52
2023-11-07 18:00:00,Producto D,45.36,6,272.15999999999997
2023-11-07 19:00:00,Producto C,32.44,2,64.88
2023-11-07 20:00:00,Producto D,21.36,13,277.68
2023-11-07 21:00:00,Producto C,77.41,13,1006.3299999999999
2023-11-07 22:00:00,Producto B,99.06,19,1882.14
2023-11-07 23:00:00,Producto A,78.89,9,710.01
2023-11-08 00:00:00,Producto A,33.11,19,629.09
2023-11-08 01:00:00,Producto C,28.26,1,28.26
2023-11-08 02:00:00,Producto B,25.68,8,205.44
2023-11-08 03:00:00,Producto C,17.99,14,251.85999999999999
2023-11-08 04:00:00,Producto B,57.38,16,918.08
2023-11-08 05:00:00,Producto D,62.51,4,250.04
2023-11-08 06:00:00,Producto B,72.02,18,1296.36
2023-11-08 07:00:00,Producto B,69.62,14,974.6800000000001
2023-11-08 08:00:00,Producto B,32.77,9,294.93
2023-11-08 09:00:00,Producto A,36.38,15,545.7
2023-11-08 10:00:00,Producto B,69.74,3,209.21999999999997
2023-11-08 11:00:00,Producto D,38.2,4,152.8
2023-11-08 12:00:00,Producto D,25.2,18,453.59999999999997
2023-11-08 13:00:00,Producto D,40.56,14,567.84
2023-11-08 14:00:00,Producto B,30.85,15,462.75
2023-11-08 15:00:00,Producto C,13.39,8,107.12
2023-11-08 16:00:00,Producto C,83.86,10,838.6
2023-11-08 17:00:00,Producto D,86.05,12,1032.6
2023-11-08 18:00:00,Producto A,25.88,9,232.92
2023-11-08 19:00:00,Producto C,11.15,8,89.2
2023-11-08 20:00:00,Producto B,75.19,17,1278.23
2023-11-08 21:00:00,Producto C,25.1,9,225.9
2023-11-08 22:00:00,Producto D,42.38,13,550.94
2023-11-08 23:00:00,Producto A,11.09,14,155.26
2023-11-09 00:00:00,Producto C,26.5,5,132.5
2023-11-09 01:00:00,Producto C,80.33,9,722.97
2023-11-09 02:00:00,Producto D,81.42,16,1302.72
2023-11-09 03:00:00,Producto A,24.67,19,468.73
2023-11-09 04:00:00,Producto A,36.91,7,258.37
2023-11-09 05:00:00,Producto D,17.75,12,213.0
2023-11-09 06:00:00,Producto B,12.05,2,24.1
2023-11-09 07:00:00,Producto C,99.26,18,1786.68
2023-11-09 08:00:00,Producto B,67.28,18,1211.04
2023-11-09 09:00:00,Producto C,56.5,16,904.0
2023-11-09 10:00:00,Producto C,77.72,11,854.92
2023-11-09 11:00:00,Producto B,84.81,2,169.62
2023-11-09 12:00:00,Producto D,81.64,14,1142.96
2023-11-09 13:00:00,Producto D,6.57,4,26.28
2023-11-09 14:00:00,Producto C,22.75,7,159.25
2023-11-09 15:00:00,Producto D,67.22,2,134.44
2023-11-09 16:00:00,Producto C,40.7,14,569.8000000000001
2023-11-09 17:00:00,Producto D,98.34,7,688.38
2023-11-09 18:00:00,Producto C,68.21,9,613.89
2023-11-09 19:00:00,Producto D,95.87,8,766.96
2023-11-09 20:00:00,Producto A,24.14,9,217.26
2023-11-09 21:00:00,Producto B,87.08,7,609.56
2023-11-09 22:00:00,Producto A,35.53,19,675.07
2023-11-09 23:00:00,Producto B,99.01,17,1683.17
2023-11-10 00:00:00,Producto B,19.98,13,259.74
2023-11-10 01:00:00,Producto C,54.05,11,594.55
2023-11-10 02:00:00,Producto B,80.32,18,1445.7599999999998
2023-11-10 03:00:00,Producto A,46.1,17,783.7
2023-11-10 04:00:00,Producto A,49.47,16,791.52
2023-11-10 05:00:00,Producto D,98.7,10,987.0
2023-11-10 06:00:00,Producto A,45.4,4,181.6
2023-11-10 07:00:00,Producto D,62.39,4,249.56
2023-11-10 08:00:00,Producto B,10.18,11,111.97999999999999
2023-11-10 09:00:00,Producto A,85.01,8,680.08
2023-11-10 10:00:00,Producto B,66.58,9,599.22
2023-11-10 11:00:00,Producto A,43.38,16,694.08
2023-11-10 12:00:00,Producto A,6.54,10,65.4
2023-11-10 13:00:00,Producto D,61.21,9,550.89
2023-11-10 14:00:00,Producto B,6.2,3,18.6
2023-11-10 15:00:00,Producto A,5.11,2,10.22
2023-11-10 16:00:00,Producto C,63.53,9,571.77
2023-11-10 17:00:00,Producto B,22.96,13,298.48
2023-11-10 18:00:00,Producto B,23.23,6,139.38
2023-11-10 19:00:00,Producto B,67.06,4,268.24
2023-11-10 20:00:00,Producto D,10.1,14,141.4
2023-11-10 21:00:00,Producto C,34.77,11,382.47
2023-11-10 22:00:00,Producto B,19.2,2,38.4
2023-11-10 23:00:00,Producto A,60.12,3,180.35999999999999
2023-11-11 00:00:00,Producto A,67.87,5,339.35
2023-11-11 01:00:00,Producto D,73.51,7,514.57
2023-11-11 02:00:00,Producto A,29.25,11,321.75
2023-11-11 03:00:00,Producto B,13.48,12,161.76
2023-11-11 04:00:00,Producto A,12.47,11,137.17000000000002
2023-11-11 05:00:00,Producto B,45.48,19,864.1199999999999
2023-11-11 06:00:00,Producto A,94.86,13,1233.18
2023-11-11 07:00:00,Producto C,25.68,4,102.72
2023-11-11 08:00:00,Producto D,29.39,14,411.46000000000004
2023-11-11 09:00:00,Producto D,14.58,12,174.96
2023-11-11 10:00:00,Producto C,62.53,2,125.06
2023-11-11 11:00:00,Producto C,69.59,8,556.72
2023-11-11 12:00:00,Producto D,66.08,19,1255.52
2023-11-11 13:00:00,Producto C,86.81,13,1128.53
2023-11-11 14:00:00,Producto B,51.21,1,51.21
2023-11-11 15:00:00,Producto A,17.77,5,88.85
2023-11-11 16:00:00,Producto D,32.49,11,357.39000000000004
2023-11-11 17:00:00,Producto C,67.93,11,747.23
2023-11-11 18:00:00,Producto B,63.25,13,822.25
2023-11-11 19:00:00,Producto D,55.45,2,110.9
2023-11-11 20:00:00,Producto C,69.88,19,1327.7199999999998
2023-11-11 21:00:00,Producto D,65.55,16,1048.8
2023-11-11 22:00:00,Producto C,88.73,5,443.65000000000003
2023-11-11 23:00:00,Producto D,60.67,14,849.38
2023-11-12 00:00:00,Producto B,78.97,19,1500.43
2023-11-12 01:00:00,Producto B,28.63,5,143.15
2023-11-12 02:00:00,Producto A,69.43,9,624.8700000000001
2023-11-12 03:00:00,Producto D,90.71,12,1088.52
2023-11-12 04:00:00,Producto A,41.64,16,666.24
2023-11-12 05:00:00,Producto D,79.01,19,1501.19
2023-11-12 06:00:00,Producto C,73.85,15,1107.75
2023-11-12 07:00:00,Producto C,10.65,17,181.05
2023-11-12 08:00:00,Producto A,60.24,15,903.6
2023-11-12 09:00:00,Producto D,17.37,3,52.11
2023-11-12 10:00:00,Producto A,96.9,17,1647.3000000000002
2023-11-12 11:00:00,Producto B,82.08,13,1067.04
2023-11-12 12:00:00,Producto A,15.42,9,138.78
2023-11-12 13:00:00,Producto A,16.57,13,215.41
2023-11-12 14:00:00,Producto C,61.48,16,983.68
2023-11-12 15:00:00,Producto A,37.76,19,717.4399999999999
2023-11-12 16:00:00,Producto D,8.32,14,116.48
2023-11-12 17:00:00,Producto C,56.46,8,451.68
2023-11-12 18:00:00,Producto A,41.85,19,795.15
2023-11-12 19:00:00,Producto B,14.6,3,43.8
2023-11-12 20:00:00,Producto A,81.18,18,1461.2400000000002
2023-11-12 21:00:00,Producto A,91.93,16,1470.88
2023-11-12 22:00:00,Producto A,76.88,14,1076.32
2023-11-12 23:00:00,Producto C,83.13,16,1330.08
2023-11-13 00:00:00,Producto D,25.57,17,434.69
2023-11-13 01:00:00,Producto B,30.04,11,330.44
2023-11-13 02:00:00,Producto A,24.81,13,322.53
2023-11-13 03:00:00,Producto D,77.68,11,854.48
2023-11-13 04:00:00,Producto D,95.05,4,380.2
2023-11-13 05:00:00,Producto C,73.1,14,1023.3999999999999
2023-11-13 06:00:00,Producto B,88.74,5,443.7
2023-11-13 07:00:00,Producto C,65.68,4,262.72
2023-11-13 08:00:00,Producto D,41.83,1,41.83
2023-11-13 09:00:00,Producto D,45.45,14,636.3000000000001
2023-11-13 10:00:00,Producto D,12.16,7,85.12
2023-11-13 11:00:00,Producto C,7.99,10,79.9
2023-11-13 12:00:00,Producto B,71.07,2,142.14
2023-11-13 13:00:00,Producto A,46.65,10,466.5
2023-11-13 14:00:00,Producto C,57.46,3,172.38
2023-11-13 15:00:00,Producto D,57.98,8,463.84
2023-11-13 16:00:00,Producto C,31.35,10,313.5
2023-11-13 17:00:00,Producto D,50.21,8,401.68
2023-11-13 18:00:00,Producto A,49.72,14,696.0799999999999
2023-11-13 19:00:00,Producto A,41.9,18,754.1999999999999
2023-11-13 20:00:00,Producto B,82.96,9,746.64
2023-11-13 21:00:00,Producto D,47.86,9,430.74
2023-11-13 22:00:00,Producto B,62.35,4,249.4
2023-11-13 23:00:00,Producto B,90.07,3,270.21
2023-11-14 00:00:00,Producto A,87.29,14,1222.0600000000002
2023-11-14 01:00:00,Producto C,89.59,14,1254.26
2023-11-14 02:00:00,Producto C,30.65,16,490.4
2023-11-14 03:00:00,Producto B,8.32,5,41.6
2023-11-14 04:00:00,Producto A,29.8,15,447.0
2023-11-14 05:00:00,Producto D,31.48,9,283.32
2023-11-14 06:00:00,Producto C,91.39,7,639.73
2023-11-14 07:00:00,Producto B,66.68,13,866.8400000000001
2023-11-14 08:00:00,Producto C,12.76,8,102.08
2023-11-14 09:00:00,Producto C,17.86,12,214.32
2023-11-14 10:00:00,Producto D,19.79,4,79.16
2023-11-14 11:00:00,Producto A,64.89,16,1038.24
2023-11-14 12:00:00,Producto D,74.86,6,449.15999999999997
2023-11-14 13:00:00,Producto A,86.67,5,433.35
2023-11-14 14:00:00,Producto C,94.36,1,94.36
2023-11-14 15:00:00,Producto B,24.16,14,338.24
2023-11-14 16:00:00,Producto D,34.43,9,309.87
2023-11-14 17:00:00,Producto A,27.83,18,500.93999999999994
2023-11-14 18:00:00,Producto C,39.08,6,234.48
2023-11-14 19:00:00,Producto A,91.89,15,1378.35
2023-11-14 20:00:00,Producto A,59.64,16,954.24
2023-11-14 21:00:00,Producto A,75.13,8,601.04
2023-11-14 22:00:00,Producto C,51.56,19,979.6400000000001
2023-11-14 23:00:00,Producto B,7.74,5,38.7
2023-11-15 00:00:00,Producto B,11.1,14,155.4
2023-11-15 01:00:00,Producto B,56.1,7,392.7
2023-11-15 02:00:00,Producto A,73.28,4,293.12
2023-11-15 03:00:00,Producto C,25.46,1,25.46
2023-11-15 04:00:00,Producto A,73.58,4,294.32
2023-11-15 05:00:00,Producto B,82.01,14,1148.14
2023-11-15 06:00:00,Producto B,44.13,16,706.08
2023-11-15 07:00:00,Producto C,75.91,7,531.37
2023-11-15 08:00:00,Producto A,43.38,10,433.8
2023-11-15 09:00:00,Producto D,69.44,10,694.4
2023-11-15 10:00:00,Producto D,77.58,4,310.32
2023-11-15 11:00:00,Producto B,99.23,12,1190.76
2023-11-15 12:00:00,Producto C,37.81,6,226.86
2023-11-15 13:00:00,Producto A,44.05,13,572.65
2023-11-15 14:00:00,Producto A,20.73,1,20.73
2023-11-15 15:00:00,Producto B,24.39,8,195.12
2023-11-15 16:00:00,Producto B,70.87,16,1133.92
2023-11-15 17:00:00,Producto A,92.12,5,460.6
2023-11-15 18:00:00,Producto A,42.49,7,297.43
2023-11-15 19:00:00,Producto B,22.09,3,66.27
2023-11-15 20:00:00,Producto A,32.08,2,64.16
2023-11-15 21:00:00,Producto D,48.23,2,96.46
2023-11-15 22:00:00,Producto B,32.61,10,326.1
2023-11-15 23:00:00,Producto A,27.19,9,244.71
2023-11-16 00:00:00,Producto B,74.92,18,1348.56
2023-11-16 01:00:00,Producto C,5.75,6,34.5
2023-11-16 02:00:00,Producto B,56.23,6,337.38
2023-11-16 03:00:00,Producto B,80.41,10,804.0999999999999
2023-11-16 04:00:00,Producto C,30.29,9,272.61
2023-11-16 05:00:00,Producto D,62.31,9,560.79
2023-11-16 06:00:00,Producto A,68.55,3,205.64999999999998
2023-11-16 07:00:00,Producto C,67.23,12,806.76
2023-11-16 08:00:00,Producto B,47.36,11,520.96
2023-11-16 09:00:00,Producto A,37.92,14,530.88
2023-11-16 10:00:00,Producto C,84.41,19,1603.79
2023-11-16 11:00:00,Producto A,77.05,10,770.5
2023-11-16 12:00:00,Producto A,35.52,19,674.8800000000001
2023-11-16 13:00:00,Producto C,14.79,5,73.94999999999999
2023-11-16 14:00:00,Producto A,11.82,9,106.38
2023-11-16 15:00:00,Producto D,13.96,1,13.96
2023-11-16 16:00:00,Producto C,60.37,15,905.55
2023-11-16 17:00:00,Producto D,9.91,4,39.64
2023-11-16 18:00:00,Producto B,37.01,7,259.07
2023-11-16 19:00:00,Producto A,76.55,6,459.29999999999995
2023-11-16 20:00:00,Producto B,32.96,15,494.40000000000003
2023-11-16 21:00:00,Producto B,77.51,6,465.06000000000006
2023-11-16 22:00:00,Producto A,75.82,7,530.74
2023-11-16 23:00:00,Producto C,28.35,3,85.05000000000001
2023-11-17 00:00:00,Producto A,74.24,13,965.1199999999999
2023-11-17 01:00:00,Producto B,76.04,2,152.08
2023-11-17 02:00:00,Producto B,42.76,3,128.28
2023-11-17 03:00:00,Producto C,24.99,13,324.87
2023-11-17 04:00:00,Producto A,54.52,9,490.68
2023-11-17 05:00:00,Producto B,92.53,19,1758.07
2023-11-17 06:00:00,Producto D,65.76,18,1183.68
2023-11-17 07:00:00,Producto B,21.43,5,107.15
2023-11-17 08:00:00,Producto B,69.86,10,698.6
2023-11-17 09:00:00,Producto C,45.58,14,638.12
2023-11-17 10:00:00,Producto D,61.2,17,1040.4
2023-11-17 11:00:00,Producto B,74.74,3,224.21999999999997
2023-11-17 12:00:00,Producto B,53.92,7,377.44
2023-11-17 13:00:00,Producto D,82.33,9,740.97
2023-11-17 14:00:00,Producto A,73.6,5,368.0
